date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:59:26	227/227	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:19%20GMT	http://www.phon.ox.ac.uk/~jcoleman/trkst.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/trkst.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:26	10378/10378	---M--	200	added ('OK')	audio/x-wav	etag:%22122cd1-288a-37b8a60457540%22	http://www.phon.ox.ac.uk/jcoleman/tsd_r_t_.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/tsd_r_t_.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:27	228/228	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:19%20GMT	http://www.phon.ox.ac.uk/~jcoleman/trksas.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/trksas.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:27	458300/458300	---M--	200	added ('OK')	application/postscript	etag:%221229b9-6fe3c-34eae2305f140%22	http://www.phon.ox.ac.uk/jcoleman/ICPhS.ps	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/ICPhS.ps	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:27	21628/21628	---M--	200	added ('OK')	audio/x-wav	etag:%22122a7c-547c-352353b0416c0%22	http://www.phon.ox.ac.uk/jcoleman/akrkur.kr.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/akrkur.kr.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:27	228/228	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:20%20GMT	http://www.phon.ox.ac.uk/~jcoleman/LD-lwr.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/LD-lwr.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:28	12102/12102	---M--	200	added ('OK')	audio/x-wav	etag:%22122ccf-2f46-37b8a60363300%22	http://www.phon.ox.ac.uk/jcoleman/trkst.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/trkst.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:28	225/225	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:20%20GMT	http://www.phon.ox.ac.uk/~jcoleman/aZZ.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/aZZ.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:28	6524/6524	---M--	200	added ('OK')	audio/x-wav	etag:%221229df-197c-37b8a5e4deb00%22	http://www.phon.ox.ac.uk/jcoleman/LD-lwr.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/LD-lwr.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:28	13776/13776	---M--	200	added ('OK')	audio/x-wav	etag:%22122cce-35d0-37b8a60363300%22	http://www.phon.ox.ac.uk/jcoleman/trksas.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/trksas.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:28	226/226	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:21%20GMT	http://www.phon.ox.ac.uk/~jcoleman/izgr.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/izgr.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:29	8072/8072	---M--	200	added ('OK')	audio/x-wav	etag:%22122a6f-1f88-37b8a5e8af400%22	http://www.phon.ox.ac.uk/jcoleman/aZZ.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/aZZ.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:29	8972/8972	---M--	200	added ('OK')	audio/x-wav	etag:%22122b47-230c-37b8a5f8e5a40%22	http://www.phon.ox.ac.uk/jcoleman/izgr.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/izgr.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:29	228/228	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:21%20GMT	http://www.phon.ox.ac.uk/~jcoleman/inxar_.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/inxar_.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:29	229/229	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:22%20GMT	http://www.phon.ox.ac.uk/~jcoleman/imqqur_.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/imqqur_.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:29	11742/11742	---M--	200	added ('OK')	audio/x-wav	etag:%22122b3b-2dde-37b8a5f6fd5c0%22	http://www.phon.ox.ac.uk/jcoleman/inxar_.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/inxar_.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:30	10666/10666	---M--	200	added ('OK')	audio/x-wav	etag:%22122b25-29aa-37b8a5f609380%22	http://www.phon.ox.ac.uk/jcoleman/imqqur_.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/imqqur_.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:30	229/229	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:22%20GMT	http://www.phon.ox.ac.uk/~jcoleman/imz_z_i.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/imz_z_i.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:30	226/226	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:23%20GMT	http://www.phon.ox.ac.uk/~jcoleman/islm.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/islm.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:30	12454/12454	---M--	200	added ('OK')	audio/x-wav	etag:%22122b26-30a6-37b8a5f609380%22	http://www.phon.ox.ac.uk/jcoleman/imz_z_i.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/imz_z_i.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:31	9074/9074	---M--	200	added ('OK')	audio/x-wav	etag:%22122b41-2372-37b8a5f7f1800%22	http://www.phon.ox.ac.uk/jcoleman/islm.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/islm.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:31	230/230	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:23%20GMT	http://www.phon.ox.ac.uk/~jcoleman/txznakkw.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/txznakkw.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:32	230/230	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:24%20GMT	http://www.phon.ox.ac.uk/~jcoleman/tbxlakkw.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/tbxlakkw.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:32	15138/15138	---M--	200	added ('OK')	audio/x-wav	etag:%22122ce7-3b22-37b8a60827e40%22	http://www.phon.ox.ac.uk/jcoleman/txznakkw.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/txznakkw.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:32	226/226	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:25%20GMT	http://www.phon.ox.ac.uk/~jcoleman/rglx.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/rglx.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:32	14592/14592	---M--	200	added ('OK')	audio/x-wav	etag:%22122cb3-3900-37b8a60086c40%22	http://www.phon.ox.ac.uk/jcoleman/tbxlakkw.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/tbxlakkw.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:33	226/226	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:25%20GMT	http://www.phon.ox.ac.uk/~jcoleman/ixng.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/ixng.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:33	9996/9996	---M--	200	added ('OK')	audio/x-wav	etag:%22122c5d-270c-37b8a5fdaa580%22	http://www.phon.ox.ac.uk/jcoleman/rglx.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/rglx.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:33	227/227	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:25%20GMT	http://www.phon.ox.ac.uk/~jcoleman/ixngt.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/ixngt.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:33	8110/8110	---M--	200	added ('OK')	audio/x-wav	etag:%22122b45-1fae-37b8a5f7f1800%22	http://www.phon.ox.ac.uk/jcoleman/ixng.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/ixng.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:34	235/235	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:26%20GMT	http://www.phon.ox.ac.uk/~jcoleman/aristajlqqajd.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/aristajlqqajd.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:34	11640/11640	---M--	200	added ('OK')	audio/x-wav	etag:%22122b46-2d78-37b8a5f8e5a40%22	http://www.phon.ox.ac.uk/jcoleman/ixngt.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/ixngt.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:34	230/230	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:26%20GMT	http://www.phon.ox.ac.uk/~jcoleman/inawlmas.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/inawlmas.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:35	233/233	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:27%20GMT	http://www.phon.ox.ac.uk/~jcoleman/tbxlakkw-tb.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/tbxlakkw-tb.c3.delayed	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:35	232/232	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:28%20GMT	http://www.phon.ox.ac.uk/~jcoleman/tbxlakkw-x.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/tbxlakkw-x.c5.delayed	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:35	4082/4082	---M--	200	added ('OK')	audio/x-wav	etag:%22122cb1-ff2-37b8a5ff92a00%22	http://www.phon.ox.ac.uk/jcoleman/tbxlakkw-tb.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/tbxlakkw-tb.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:35	22108/22108	---M--	200	added ('OK')	audio/x-wav	etag:%22122a86-565c-37b8a5ed73f40%22	http://www.phon.ox.ac.uk/jcoleman/aristajlqqajd.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/aristajlqqajd.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:36	236/236	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:28%20GMT	http://www.phon.ox.ac.uk/~jcoleman/tbxlakkw-lakkw.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/tbxlakkw-lakkw.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:36	3252/3252	---M--	200	added ('OK')	audio/x-wav	etag:%22122cb2-cb4-37b8a60086c40%22	http://www.phon.ox.ac.uk/jcoleman/tbxlakkw-x.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/tbxlakkw-x.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:36	16364/16364	---M--	200	added ('OK')	audio/x-wav	etag:%22122b27-3fec-37b8a5f6fd5c0%22	http://www.phon.ox.ac.uk/jcoleman/inawlmas.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/inawlmas.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:36	7180/7180	---M--	200	added ('OK')	audio/x-wav	etag:%22122cb0-1c0c-37b8a5ff92a00%22	http://www.phon.ox.ac.uk/jcoleman/tbxlakkw-lakkw.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/tbxlakkw-lakkw.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:36	229/229	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:29%20GMT	http://www.phon.ox.ac.uk/~jcoleman/rglx-rg.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/rglx-rg.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:36	3578/3578	---M--	200	added ('OK')	audio/x-wav	etag:%22122c5c-dfa-37b8a5fcb6340%22	http://www.phon.ox.ac.uk/jcoleman/rglx-rg.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/rglx-rg.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:37	229/229	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:29%20GMT	http://www.phon.ox.ac.uk/~jcoleman/rglx-lx.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/rglx-lx.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:37	4694/4694	---M--	200	added ('OK')	audio/x-wav	etag:%22122c5b-1256-37b8a5fcb6340%22	http://www.phon.ox.ac.uk/jcoleman/rglx-lx.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/rglx-lx.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:37	228/228	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:30%20GMT	http://www.phon.ox.ac.uk/~jcoleman/lYwr_d.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/lYwr_d.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:37	12576/12576	---M--	200	added ('OK')	audio/x-wav	etag:%22122b64-3120-37b8a5facdec0%22	http://www.phon.ox.ac.uk/jcoleman/lYwr_d.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/lYwr_d.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:37	225/225	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:30%20GMT	http://www.phon.ox.ac.uk/~jcoleman/xzr.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/xzr.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:38	8322/8322	---M--	200	added ('OK')	audio/x-wav	etag:%22122d14-2082-37b8a60bf8740%22	http://www.phon.ox.ac.uk/jcoleman/xzr.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/xzr.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:38	226/226	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:30%20GMT	http://www.phon.ox.ac.uk/~jcoleman/tzgr.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/tzgr.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:38	227/227	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:31%20GMT	http://www.phon.ox.ac.uk/~jcoleman/zYwr_.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/zYwr_.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:38	8596/8596	---M--	200	added ('OK')	audio/x-wav	etag:%22122ce9-2194-37b8a6091c080%22	http://www.phon.ox.ac.uk/jcoleman/tzgr.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/tzgr.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:39	5002/5002	---M--	200	added ('OK')	audio/x-wav	etag:%22122d19-138a-37b8a60ed4e00%22	http://www.phon.ox.ac.uk/jcoleman/zYwr_.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/zYwr_.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:39	225/225	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:31%20GMT	http://www.phon.ox.ac.uk/~jcoleman/zr_.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/zr_.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:39	4464/4464	---M--	200	added ('OK')	audio/x-wav	etag:%22122d1b-1170-37b8a60ed4e00%22	http://www.phon.ox.ac.uk/jcoleman/zr_.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/zr_.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:39	226/226	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:32%20GMT	http://www.phon.ox.ac.uk/~jcoleman/gwmr.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/gwmr.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:40	6364/6364	---M--	200	added ('OK')	audio/x-wav	etag:%22122afe-18dc-37b8a5f32ccc0%22	http://www.phon.ox.ac.uk/jcoleman/gwmr.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/gwmr.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:40	231/231	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:32%20GMT	http://www.phon.ox.ac.uk/~jcoleman/t_n_gd_t_.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/t_n_gd_t_.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:40	10638/10638	---M--	200	added ('OK')	audio/x-wav	etag:%22122ca3-298e-37b8a5fe9e7c0%22	http://www.phon.ox.ac.uk/jcoleman/t_n_gd_t_.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/t_n_gd_t_.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:40	225/225	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:33%20GMT	http://www.phon.ox.ac.uk/~jcoleman/rgl.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/rgl.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:40	5366/5366	---M--	200	added ('OK')	audio/x-wav	etag:%22122c5a-14f6-37b8a5fcb6340%22	http://www.phon.ox.ac.uk/jcoleman/rgl.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/rgl.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:41	225/225	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:33%20GMT	http://www.phon.ox.ac.uk/~jcoleman/kSm.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/kSm.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:41	7910/7910	---M--	200	added ('OK')	audio/x-wav	etag:%22122b59-1ee6-37b8a5facdec0%22	http://www.phon.ox.ac.uk/jcoleman/kSm.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/kSm.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:41	231/231	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:34%20GMT	http://www.phon.ox.ac.uk/~jcoleman/nnqqwr_t_.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/nnqqwr_t_.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:41	11144/11144	---M--	200	added ('OK')	audio/x-wav	etag:%22122b9d-2b88-37b8a5fbc2100%22	http://www.phon.ox.ac.uk/jcoleman/nnqqwr_t_.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/nnqqwr_t_.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:42	226/226	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:34%20GMT	http://www.phon.ox.ac.uk/~jcoleman/gwdm.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/gwdm.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:42	7086/7086	---M--	200	added ('OK')	audio/x-wav	etag:%22122afd-1bae-37b8a5f238a80%22	http://www.phon.ox.ac.uk/jcoleman/gwdm.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/gwdm.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:42	229/229	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:35%20GMT	http://www.phon.ox.ac.uk/~jcoleman/ssrksxt.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/ssrksxt.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:43	16038/16038	---M--	200	added ('OK')	audio/x-wav	etag:%22122c96-3ea6-37b8a5fdaa580%22	http://www.phon.ox.ac.uk/jcoleman/ssrksxt.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/ssrksxt.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
